,0,1,2,3
329,FacesUCR-MOMENT,smECE,global,0.046737005582898845
330,FacesUCR-MOMENT,ACE,global,0.08238936651153364
331,FacesUCR-MOMENT,CE,kmeans,0.17363587579893253
332,FacesUCR-MOMENT,Brier,kmeans,0.05172129522489808
333,FacesUCR-MOMENT,ECE,kmeans,0.027978542926591587
334,FacesUCR-MOMENT,smECE,kmeans,0.044352907436990406
335,FacesUCR-MOMENT,ACE,kmeans,0.08006658609693541
336,FordA-MOMENT,Accuracy,no cal,0.9008608719800055
337,FordA-MOMENT,CE,no cal,0.2824911482288563
338,FordA-MOMENT,Brier,no cal,0.08142600954737023
339,FordA-MOMENT,ECE,no cal,0.0869398477173616
340,FordA-MOMENT,smECE,no cal,0.08711694991783188
341,FordA-MOMENT,ACE,no cal,0.08746699783204673
342,FordA-MOMENT,CE,global,0.235983791210314
343,FordA-MOMENT,Brier,global,0.07167498160584182
344,FordA-MOMENT,ECE,global,0.008917175948547745
345,FordA-MOMENT,smECE,global,0.015596597881617113
346,FordA-MOMENT,ACE,global,0.007533538823465599
347,FordA-MOMENT,CE,kmeans,0.234277060346387
348,FordA-MOMENT,Brier,kmeans,0.07151921386436755
349,FordA-MOMENT,ECE,kmeans,0.008741110033545807
350,FordA-MOMENT,smECE,kmeans,0.01544208607105689
351,FordA-MOMENT,ACE,kmeans,0.007542810951941542
352,FordB-MOMENT,Accuracy,no cal,0.9122662266226622
353,FordB-MOMENT,CE,no cal,0.24805110449144088
354,FordB-MOMENT,Brier,no cal,0.07134824136213005
355,FordB-MOMENT,ECE,no cal,0.07193915824460193
356,FordB-MOMENT,smECE,no cal,0.07206657705798926
357,FordB-MOMENT,ACE,no cal,0.07117172421258006
358,FordB-MOMENT,CE,global,0.21315188050282963
359,FordB-MOMENT,Brier,global,0.06475173458716486
360,FordB-MOMENT,ECE,global,0.012793878478843366
361,FordB-MOMENT,smECE,global,0.015492177266837175
362,FordB-MOMENT,ACE,global,0.012234002643410902
363,FordB-MOMENT,CE,kmeans,0.20950696429496626
364,FordB-MOMENT,Brier,kmeans,0.0645507034459235
365,FordB-MOMENT,ECE,kmeans,0.011250713237410842
366,FordB-MOMENT,smECE,kmeans,0.013240878389840978
367,FordB-MOMENT,ACE,kmeans,0.011971252776461933
368,GestureMidAirD1-MOMENT,Accuracy,no cal,0.9615384615384616
369,GestureMidAirD1-MOMENT,CE,no cal,0.11186734508203978
370,GestureMidAirD1-MOMENT,Brier,no cal,0.029965979746982525
371,GestureMidAirD1-MOMENT,ECE,no cal,0.06357656410616624
372,GestureMidAirD1-MOMENT,smECE,no cal,0.045343202965306736
373,GestureMidAirD1-MOMENT,ACE,no cal,0.05571195826600358
374,GestureMidAirD1-MOMENT,CE,global,0.11681469551135336
375,GestureMidAirD1-MOMENT,Brier,global,0.03415618788707656
376,GestureMidAirD1-MOMENT,ECE,global,0.029267093751690787
377,GestureMidAirD1-MOMENT,smECE,global,0.029259095435721427
378,GestureMidAirD1-MOMENT,ACE,global,0.037603542974677925
379,GestureMidAirD1-MOMENT,CE,kmeans,0.1064302431600946
380,GestureMidAirD1-MOMENT,Brier,kmeans,0.032647484869763536
381,GestureMidAirD1-MOMENT,ECE,kmeans,0.026559851787442627
382,GestureMidAirD1-MOMENT,smECE,kmeans,0.031007670469791672
